,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__max_iter,param_clf__penalty,param_clf__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
793,0.2821040749549866,0.011233735920449914,0.0,0.0,0.14,100,elasticnet,sag,"{'clf__C': 0.14, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'sag'}",,,,,,,572
792,0.2740669846534729,0.007272362679489792,0.0,0.0,0.14,100,elasticnet,liblinear,"{'clf__C': 0.14, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'liblinear'}",,,,,,,573
812,0.2843000888824463,0.005744721573294087,0.0,0.0,0.14,200,elasticnet,liblinear,"{'clf__C': 0.14, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'liblinear'}",,,,,,,574
813,0.2997225522994995,0.016141219156456537,0.0,0.0,0.14,200,elasticnet,sag,"{'clf__C': 0.14, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'sag'}",,,,,,,575
814,0.28983187675476074,0.005097865403261572,0.0,0.0,0.14,200,elasticnet,saga,"{'clf__C': 0.14, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",,,,,,,576
23,0.2908821105957031,0.016304089338517673,0.0,0.0,0.01,200,l1,sag,"{'clf__C': 0.01, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'sag'}",,,,,,,577
837,0.28305304050445557,0.007784087235774065,0.0,0.0,0.14,300,none,liblinear,"{'clf__C': 0.14, 'clf__max_iter': 300, 'clf__penalty': 'none', 'clf__solver': 'liblinear'}",,,,,,,578
1,0.29834651947021484,0.005009751468772477,0.0,0.0,0.01,100,l1,newton-cg,"{'clf__C': 0.01, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,579
3,0.28112882375717163,0.003383558857379773,0.0,0.0,0.01,100,l1,sag,"{'clf__C': 0.01, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'sag'}",,,,,,,580
834,0.2740834951400757,0.011209924941958934,0.0,0.0,0.14,300,elasticnet,saga,"{'clf__C': 0.14, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",,,,,,,581
833,0.27132683992385864,0.006846555215210912,0.0,0.0,0.14,300,elasticnet,sag,"{'clf__C': 0.14, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'sag'}",,,,,,,582
832,0.26361680030822754,0.004728973638683926,0.0,0.0,0.14,300,elasticnet,liblinear,"{'clf__C': 0.14, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'liblinear'}",,,,,,,583
831,0.27383583784103394,0.008230297265888255,0.0,0.0,0.14,300,elasticnet,newton-cg,"{'clf__C': 0.14, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'newton-cg'}",,,,,,,584
830,0.2626616358757019,0.007098939593653987,0.0,0.0,0.14,300,elasticnet,lbfgs,"{'clf__C': 0.14, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'lbfgs'}",,,,,,,585
10,0.27782148122787476,0.0117162462214855,0.0,0.0,0.01,100,elasticnet,lbfgs,"{'clf__C': 0.01, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'lbfgs'}",,,,,,,586
791,0.2703440189361572,0.006736651325843297,0.0,0.0,0.14,100,elasticnet,newton-cg,"{'clf__C': 0.14, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'newton-cg'}",,,,,,,587
11,0.30348408222198486,0.010791771506941678,0.0,0.0,0.01,100,elasticnet,newton-cg,"{'clf__C': 0.01, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'newton-cg'}",,,,,,,588
13,0.29052239656448364,0.009993246947772354,0.0,0.0,0.01,100,elasticnet,sag,"{'clf__C': 0.01, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'sag'}",,,,,,,589
14,0.3173707127571106,0.041546462825257154,0.0,0.0,0.01,100,elasticnet,saga,"{'clf__C': 0.01, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",,,,,,,590
823,0.28574711084365845,0.007452888557355998,0.0,0.0,0.14,300,l1,sag,"{'clf__C': 0.14, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'sag'}",,,,,,,591
17,0.29802650213241577,0.010578316597709402,0.0,0.0,0.01,100,none,liblinear,"{'clf__C': 0.01, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'liblinear'}",,,,,,,592
821,0.27358460426330566,0.00616550382171961,0.0,0.0,0.14,300,l1,newton-cg,"{'clf__C': 0.14, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,593
820,0.27906906604766846,0.005321641164401982,0.0,0.0,0.14,300,l1,lbfgs,"{'clf__C': 0.14, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,594
20,0.289283812046051,0.022481582170983616,0.0,0.0,0.01,200,l1,lbfgs,"{'clf__C': 0.01, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,595
21,0.2900714874267578,0.013450139374692084,0.0,0.0,0.01,200,l1,newton-cg,"{'clf__C': 0.01, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,596
817,0.2839046120643616,0.01741315884670324,0.0,0.0,0.14,200,none,liblinear,"{'clf__C': 0.14, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'liblinear'}",,,,,,,597
12,0.2942647933959961,0.010025510809221372,0.0,0.0,0.01,100,elasticnet,liblinear,"{'clf__C': 0.01, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'liblinear'}",,,,,,,598
790,0.26885658502578735,0.006031576473620657,0.0,0.0,0.14,100,elasticnet,lbfgs,"{'clf__C': 0.14, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'lbfgs'}",,,,,,,599
51,0.27931922674179077,0.009595971724111148,0.0,0.0,0.01,300,elasticnet,newton-cg,"{'clf__C': 0.01, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'newton-cg'}",,,,,,,600
52,0.2671065926551819,0.0040480342992630924,0.0,0.0,0.01,300,elasticnet,liblinear,"{'clf__C': 0.01, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'liblinear'}",,,,,,,601
83,0.2633436918258667,0.007345947364825076,0.0,0.0,0.02,200,l1,sag,"{'clf__C': 0.02, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'sag'}",,,,,,,602
761,0.28777045011520386,0.012940777430193555,0.0,0.0,0.13,300,l1,newton-cg,"{'clf__C': 0.13, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,603
760,0.2707371115684509,0.007581776514036726,0.0,0.0,0.13,300,l1,lbfgs,"{'clf__C': 0.13, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,604
90,0.2590101361274719,0.011156052002407837,0.0,0.0,0.02,200,elasticnet,lbfgs,"{'clf__C': 0.02, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'lbfgs'}",,,,,,,605
91,0.26785600185394287,0.004694900480394975,0.0,0.0,0.02,200,elasticnet,newton-cg,"{'clf__C': 0.02, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'newton-cg'}",,,,,,,606
757,0.26685839891433716,0.007131179885513484,0.0,0.0,0.13,200,none,liblinear,"{'clf__C': 0.13, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'liblinear'}",,,,,,,607
92,0.26959890127182007,0.0028638245920625045,0.0,0.0,0.02,200,elasticnet,liblinear,"{'clf__C': 0.02, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'liblinear'}",,,,,,,608
93,0.28105998039245605,0.006685273447047019,0.0,0.0,0.02,200,elasticnet,sag,"{'clf__C': 0.02, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'sag'}",,,,,,,609
754,0.27607792615890503,0.011186808976313174,0.0,0.0,0.13,200,elasticnet,saga,"{'clf__C': 0.13, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",,,,,,,610
763,0.28454822301864624,0.007989132752486666,0.0,0.0,0.13,300,l1,sag,"{'clf__C': 0.13, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'sag'}",,,,,,,611
753,0.27707356214523315,0.0063442810554021414,0.0,0.0,0.13,200,elasticnet,sag,"{'clf__C': 0.13, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'sag'}",,,,,,,612
751,0.2698470950126648,0.0008269578467581593,0.0,0.0,0.13,200,elasticnet,newton-cg,"{'clf__C': 0.13, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'newton-cg'}",,,,,,,613
750,0.2539011836051941,0.006737196040751228,0.0,0.0,0.13,200,elasticnet,lbfgs,"{'clf__C': 0.13, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'lbfgs'}",,,,,,,614
94,0.26360076665878296,0.001637107561150446,0.0,0.0,0.02,200,elasticnet,saga,"{'clf__C': 0.02, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",,,,,,,615
213,0.2785907983779907,0.0071622720995403065,0.0,0.0,0.04,200,elasticnet,sag,"{'clf__C': 0.04, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'sag'}",,,,,,,616
100,0.26476001739501953,0.010898120183959187,0.0,0.0,0.02,300,l1,lbfgs,"{'clf__C': 0.02, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,617
101,0.28430092334747314,0.01743863644284237,0.0,0.0,0.02,300,l1,newton-cg,"{'clf__C': 0.02, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,618
103,0.2668163776397705,0.01110942718276604,0.0,0.0,0.02,300,l1,sag,"{'clf__C': 0.02, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'sag'}",,,,,,,619
110,0.2662370204925537,0.0019373830142774711,0.0,0.0,0.02,300,elasticnet,lbfgs,"{'clf__C': 0.02, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'lbfgs'}",,,,,,,620
743,0.2967380881309509,0.016605651234799935,0.0,0.0,0.13,200,l1,sag,"{'clf__C': 0.13, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'sag'}",,,,,,,621
752,0.2730872631072998,0.0012193028700248016,0.0,0.0,0.13,200,elasticnet,liblinear,"{'clf__C': 0.13, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'liblinear'}",,,,,,,622
741,0.29850220680236816,0.008263241862579533,0.0,0.0,0.13,200,l1,newton-cg,"{'clf__C': 0.13, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,623
81,0.27681058645248413,0.002136849657801943,0.0,0.0,0.02,200,l1,newton-cg,"{'clf__C': 0.02, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,624
77,0.27371376752853394,0.018301326724320388,0.0,0.0,0.02,100,none,liblinear,"{'clf__C': 0.02, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'liblinear'}",,,,,,,625
53,0.2740834355354309,0.01013796218563365,0.0,0.0,0.01,300,elasticnet,sag,"{'clf__C': 0.01, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'sag'}",,,,,,,626
54,0.30099332332611084,0.010016147790307678,0.0,0.0,0.01,300,elasticnet,saga,"{'clf__C': 0.01, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",,,,,,,627
57,0.30075782537460327,0.02610324960387789,0.0,0.0,0.01,300,none,liblinear,"{'clf__C': 0.01, 'clf__max_iter': 300, 'clf__penalty': 'none', 'clf__solver': 'liblinear'}",,,,,,,628
60,0.27665674686431885,0.013960099663781688,0.0,0.0,0.02,100,l1,lbfgs,"{'clf__C': 0.02, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,629
783,0.269386351108551,0.008398773565790382,0.0,0.0,0.14,100,l1,sag,"{'clf__C': 0.14, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'sag'}",,,,,,,630
61,0.2794528603553772,0.009295496604364484,0.0,0.0,0.02,100,l1,newton-cg,"{'clf__C': 0.02, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,631
781,0.27233725786209106,0.003946496286554808,0.0,0.0,0.14,100,l1,newton-cg,"{'clf__C': 0.14, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,632
780,0.27158069610595703,0.008354672004922048,0.0,0.0,0.14,100,l1,lbfgs,"{'clf__C': 0.14, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,633
63,0.28255581855773926,0.008471341722919362,0.0,0.0,0.02,100,l1,sag,"{'clf__C': 0.02, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'sag'}",,,,,,,634
80,0.2522825598716736,0.013454663608778039,0.0,0.0,0.02,200,l1,lbfgs,"{'clf__C': 0.02, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,635
70,0.27410006523132324,0.003048183617760845,0.0,0.0,0.02,100,elasticnet,lbfgs,"{'clf__C': 0.02, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'lbfgs'}",,,,,,,636
71,0.27233779430389404,0.008554211528590755,0.0,0.0,0.02,100,elasticnet,newton-cg,"{'clf__C': 0.02, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'newton-cg'}",,,,,,,637
72,0.2900307774543762,0.014041500352512865,0.0,0.0,0.02,100,elasticnet,liblinear,"{'clf__C': 0.02, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'liblinear'}",,,,,,,638
774,0.27806609869003296,0.008515863943745339,0.0,0.0,0.13,300,elasticnet,saga,"{'clf__C': 0.13, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",,,,,,,639
773,0.27383339405059814,0.01108572276711788,0.0,0.0,0.13,300,elasticnet,sag,"{'clf__C': 0.13, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'sag'}",,,,,,,640
772,0.27582770586013794,0.012887301102199062,0.0,0.0,0.13,300,elasticnet,liblinear,"{'clf__C': 0.13, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'liblinear'}",,,,,,,641
771,0.2715926170349121,0.00861726089003962,0.0,0.0,0.13,300,elasticnet,newton-cg,"{'clf__C': 0.13, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'newton-cg'}",,,,,,,642
770,0.26760488748550415,0.007768462274862135,0.0,0.0,0.13,300,elasticnet,lbfgs,"{'clf__C': 0.13, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'lbfgs'}",,,,,,,643
73,0.2957644462585449,0.012131004333602929,0.0,0.0,0.02,100,elasticnet,sag,"{'clf__C': 0.02, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'sag'}",,,,,,,644
74,0.27557802200317383,0.012176489551996914,0.0,0.0,0.02,100,elasticnet,saga,"{'clf__C': 0.02, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",,,,,,,645
777,0.26837074756622314,0.007860575769117329,0.0,0.0,0.13,300,none,liblinear,"{'clf__C': 0.13, 'clf__max_iter': 300, 'clf__penalty': 'none', 'clf__solver': 'liblinear'}",,,,,,,646
214,0.28777068853378296,0.015791617451056863,0.0,0.0,0.04,200,elasticnet,saga,"{'clf__C': 0.04, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",,,,,,,647
641,0.2703854441642761,0.008286914438643338,0.0,0.0,0.11,300,l1,newton-cg,"{'clf__C': 0.11, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,648
220,0.26909977197647095,0.004619981300575558,0.0,0.0,0.04,300,l1,lbfgs,"{'clf__C': 0.04, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,649
363,0.2658624053001404,0.009305439034340146,0.0,0.0,0.06999999999999999,100,l1,sag,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'sag'}",,,,,,,650
517,0.26835185289382935,0.007763587868617778,0.0,0.0,0.09,200,none,liblinear,"{'clf__C': 0.09, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'liblinear'}",,,,,,,651
370,0.2738181948661804,0.011869726740929063,0.0,0.0,0.06999999999999999,100,elasticnet,lbfgs,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'lbfgs'}",,,,,,,652
371,0.26436758041381836,0.0026720308360180934,0.0,0.0,0.06999999999999999,100,elasticnet,newton-cg,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'newton-cg'}",,,,,,,653
514,0.26886647939682007,0.00729935974714613,0.0,0.0,0.09,200,elasticnet,saga,"{'clf__C': 0.09, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",,,,,,,654
513,0.27532947063446045,0.0048512459415841,0.0,0.0,0.09,200,elasticnet,sag,"{'clf__C': 0.09, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'sag'}",,,,,,,655
512,0.27931487560272217,0.00458904555950366,0.0,0.0,0.09,200,elasticnet,liblinear,"{'clf__C': 0.09, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'liblinear'}",,,,,,,656
511,0.273070752620697,0.005359569974513021,0.0,0.0,0.09,200,elasticnet,newton-cg,"{'clf__C': 0.09, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'newton-cg'}",,,,,,,657
510,0.27435243129730225,0.015090829603370692,0.0,0.0,0.09,200,elasticnet,lbfgs,"{'clf__C': 0.09, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'lbfgs'}",,,,,,,658
520,0.2775709629058838,0.006777866755689702,0.0,0.0,0.09,300,l1,lbfgs,"{'clf__C': 0.09, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,659
372,0.2723408341407776,0.005698549094524017,0.0,0.0,0.06999999999999999,100,elasticnet,liblinear,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'liblinear'}",,,,,,,660
374,0.2813081741333008,0.01060182202368219,0.0,0.0,0.06999999999999999,100,elasticnet,saga,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",,,,,,,661
377,0.2676045894622803,0.009388176444274648,0.0,0.0,0.06999999999999999,100,none,liblinear,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'liblinear'}",,,,,,,662
503,0.2686002850532532,0.0031903365592647046,0.0,0.0,0.09,200,l1,sag,"{'clf__C': 0.09, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'sag'}",,,,,,,663
380,0.26087886095046997,0.008438178506879508,0.0,0.0,0.06999999999999999,200,l1,lbfgs,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,664
501,0.2748293876647949,0.007472781593660234,0.0,0.0,0.09,200,l1,newton-cg,"{'clf__C': 0.09, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,665
500,0.263117253780365,0.01103138975093299,0.0,0.0,0.09,200,l1,lbfgs,"{'clf__C': 0.09, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,666
381,0.2705947160720825,0.003189359675194207,0.0,0.0,0.06999999999999999,200,l1,newton-cg,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,667
383,0.26535993814468384,0.006470982578102041,0.0,0.0,0.06999999999999999,200,l1,sag,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'sag'}",,,,,,,668
497,0.2926204800605774,0.0012963050595752893,0.0,0.0,0.09,100,none,liblinear,"{'clf__C': 0.09, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'liblinear'}",,,,,,,669
373,0.2800607681274414,0.008250378948635022,0.0,0.0,0.06999999999999999,100,elasticnet,sag,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 100, 'clf__penalty': 'elasticnet', 'clf__solver': 'sag'}",,,,,,,670
390,0.2693343758583069,0.015877668335409257,0.0,0.0,0.06999999999999999,200,elasticnet,lbfgs,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'lbfgs'}",,,,,,,671
521,0.27689695358276367,0.005806319475986705,0.0,0.0,0.09,300,l1,newton-cg,"{'clf__C': 0.09, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,672
523,0.2759256362915039,0.004525996663923177,0.0,0.0,0.09,300,l1,sag,"{'clf__C': 0.09, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'sag'}",,,,,,,673
337,0.29002487659454346,0.015694572932546755,0.0,0.0,0.060000000000000005,200,none,liblinear,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'liblinear'}",,,,,,,674
340,0.28204792737960815,0.015088974971111896,0.0,0.0,0.060000000000000005,300,l1,lbfgs,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,675
341,0.2824501395225525,0.006273623498064813,0.0,0.0,0.060000000000000005,300,l1,newton-cg,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,676
543,0.2698456048965454,0.00872800869529807,0.0,0.0,0.09999999999999999,100,l1,sag,"{'clf__C': 0.09999999999999999, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'sag'}",,,,,,,677
343,0.2840506434440613,0.010804051073242872,0.0,0.0,0.060000000000000005,300,l1,sag,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'sag'}",,,,,,,678
541,0.27638471126556396,0.00997695449474365,0.0,0.0,0.09999999999999999,100,l1,newton-cg,"{'clf__C': 0.09999999999999999, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,679
540,0.2676382064819336,0.008298535166162116,0.0,0.0,0.09999999999999999,100,l1,lbfgs,"{'clf__C': 0.09999999999999999, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,680
350,0.2756427526473999,0.011297772452161957,0.0,0.0,0.060000000000000005,300,elasticnet,lbfgs,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'lbfgs'}",,,,,,,681
537,0.27444344758987427,0.007920626027971002,0.0,0.0,0.09,300,none,liblinear,"{'clf__C': 0.09, 'clf__max_iter': 300, 'clf__penalty': 'none', 'clf__solver': 'liblinear'}",,,,,,,682
361,0.271852970123291,0.0029212391952547294,0.0,0.0,0.06999999999999999,100,l1,newton-cg,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'newton-cg'}",,,,,,,683
351,0.28056013584136963,0.004254295785432407,0.0,0.0,0.060000000000000005,300,elasticnet,newton-cg,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'newton-cg'}",,,,,,,684
534,0.2798132300376892,0.010651017792999378,0.0,0.0,0.09,300,elasticnet,saga,"{'clf__C': 0.09, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",,,,,,,685
533,0.2823059558868408,0.001631332849947943,0.0,0.0,0.09,300,elasticnet,sag,"{'clf__C': 0.09, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'sag'}",,,,,,,686
532,0.2778208255767822,0.0048506647603202965,0.0,0.0,0.09,300,elasticnet,liblinear,"{'clf__C': 0.09, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'liblinear'}",,,,,,,687
531,0.2785707116127014,0.006082038880708128,0.0,0.0,0.09,300,elasticnet,newton-cg,"{'clf__C': 0.09, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'newton-cg'}",,,,,,,688
530,0.27459728717803955,0.004689527071625384,0.0,0.0,0.09,300,elasticnet,lbfgs,"{'clf__C': 0.09, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'lbfgs'}",,,,,,,689
353,0.2858017086982727,0.010546232304372266,0.0,0.0,0.060000000000000005,300,elasticnet,sag,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'sag'}",,,,,,,690
354,0.26760637760162354,0.007376660701330788,0.0,0.0,0.060000000000000005,300,elasticnet,saga,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",,,,,,,691
357,0.2830520272254944,0.014183663115245607,0.0,0.0,0.060000000000000005,300,none,liblinear,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 300, 'clf__penalty': 'none', 'clf__solver': 'liblinear'}",,,,,,,692
360,0.260991632938385,0.006441638398268924,0.0,0.0,0.06999999999999999,100,l1,lbfgs,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'lbfgs'}",,,,,,,693
352,0.28009921312332153,0.008817153143562184,0.0,0.0,0.060000000000000005,300,elasticnet,liblinear,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 300, 'clf__penalty': 'elasticnet', 'clf__solver': 'liblinear'}",,,,,,,694
334,0.2974020838737488,0.009274530889279105,0.0,0.0,0.060000000000000005,200,elasticnet,saga,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 200, 'clf__penalty': 'elasticnet', 'clf__solver': 'saga'}",,,,,,,695
