,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
85,14.12371838092804,0.055560117421289454,0.15231382846832275,0.003813298686141162,9,1,4,80,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 80}",0.8860714285714286,0.887281746031746,0.8878373015873016,0.8864880952380952,0.8869196428571429,0.0006853679807391,60
215,36.01444500684738,0.1568723811041282,0.38626402616500854,0.003238641771365579,13,5,6,120,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 6, 'clf__n_estimators': 120}",0.8863492063492063,0.888154761904762,0.8870238095238095,0.8860912698412698,0.8869047619047619,0.000797979267944075,61
115,16.18022733926773,0.11767581171535141,0.17326432466506958,0.0025927512579086904,10,1,6,80,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 6, 'clf__n_estimators': 80}",0.8864880952380952,0.8878174603174603,0.8877777777777778,0.8854960317460318,0.8868948412698413,0.0009686218563399726,62
242,41.975998401641846,0.7689662027139601,0.4209250807762146,0.00518288337479785,14,5,6,120,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 6, 'clf__n_estimators': 120}",0.8865277777777778,0.8863293650793651,0.888015873015873,0.8866468253968254,0.8868799603174603,0.0006655518775995362,63
113,24.161246418952942,0.050679880763477306,0.23887187242507935,0.007723752222498756,10,1,4,120,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 4, 'clf__n_estimators': 120}",0.8861507936507936,0.8871230158730159,0.8878174603174603,0.8863293650793651,0.8868551587301587,0.0006652745527499693,64
181,22.18152290582657,0.12874465116430425,0.2416069507598877,0.007142562751664,12,5,2,80,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 80}",0.8854960317460318,0.8870833333333333,0.8872420634920635,0.8875595238095239,0.8868452380952381,0.0007976091762794401,65
159,12.967261612415314,0.1383403129729635,0.15002810955047607,0.00711964841253802,11,5,6,50,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 6, 'clf__n_estimators': 50}",0.8861111111111111,0.8873214285714286,0.887718253968254,0.8861904761904762,0.8868353174603174,0.0006993168074832384,66
74,18.263892769813538,0.06444646734642348,0.18142026662826538,0.001724101204671922,8,5,2,120,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 120}",0.8875198412698413,0.886984126984127,0.8879960317460317,0.8846626984126984,0.8867906746031746,0.001279675384672241,67
77,18.256770253181458,0.06267711083192655,0.1732822060585022,0.004008173367756785,8,5,4,120,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 4, 'clf__n_estimators': 120}",0.8852182539682539,0.8878968253968254,0.8879563492063492,0.8860912698412698,0.8867906746031745,0.0011772893158523018,68
184,22.231426417827606,0.11152088161397603,0.23606598377227783,0.006109775360267411,12,5,4,80,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 4, 'clf__n_estimators': 80}",0.8852380952380953,0.8871031746031746,0.8883333333333333,0.8863690476190477,0.8867609126984126,0.001124964568603023,69
149,28.70949149131775,0.1357921605948062,0.282833456993103,0.00592133617491622,11,3,4,120,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 4, 'clf__n_estimators': 120}",0.8858333333333334,0.8872619047619048,0.8876984126984127,0.8862103174603174,0.8867509920634921,0.0007571433510946365,70
239,43.119838416576385,0.20951013734032845,0.4531533718109131,0.008446517116483416,14,5,4,120,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 4, 'clf__n_estimators': 120}",0.8849603174603174,0.8876190476190476,0.8881746031746032,0.8862103174603174,0.8867410714285714,0.0012528607193333203,71
116,24.121083796024323,0.05287616203555195,0.23679667711257935,0.005443162454987449,10,1,6,120,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 6, 'clf__n_estimators': 120}",0.8857738095238096,0.8866865079365079,0.8876587301587302,0.8868253968253968,0.8867361111111112,0.000668521253525055,72
109,16.799903213977814,0.10309698575221986,0.17838317155838013,0.0018771413288752932,10,1,2,80,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 80}",0.8861111111111111,0.8875793650793651,0.8872619047619048,0.8859920634920635,0.8867361111111111,0.0006949402991627229,73
173,33.142342031002045,0.2208442120840623,0.3292357921600342,0.0074379508146124014,12,3,2,120,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 2, 'clf__n_estimators': 120}",0.8857936507936508,0.8866071428571428,0.8885912698412698,0.8858730158730159,0.8867162698412698,0.0011280333395638099,74
178,22.9529972076416,0.16357087186665198,0.24907952547073364,0.005909890701932886,12,3,6,80,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 6, 'clf__n_estimators': 80}",0.8861507936507936,0.8870634920634921,0.8876388888888889,0.8859920634920635,0.8867113095238096,0.0006737820340925253,75
209,35.99479740858078,0.15682187468104786,0.3908812999725342,0.002166376646888428,13,5,2,120,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 120}",0.8858531746031746,0.887718253968254,0.8875,0.8856746031746032,0.886686507936508,0.0009279904233070152,76
88,14.21837031841278,0.03056354545107826,0.15460002422332764,0.0055693170305819275,9,1,6,80,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 6, 'clf__n_estimators': 80}",0.8852380952380953,0.8867658730158731,0.8876190476190476,0.8869444444444444,0.8866418650793652,0.0008706876195869444,77
136,19.349481165409088,0.08136366718765675,0.20593976974487305,0.0029208474757666794,11,1,2,80,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 80}",0.8851984126984127,0.8864285714285715,0.8891071428571429,0.8857539682539682,0.8866220238095238,0.0014994523623430905,78
142,18.377115666866302,0.061916355413028444,0.20150071382522583,0.006456299395058568,11,1,6,80,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 6, 'clf__n_estimators': 80}",0.8870436507936508,0.8866071428571428,0.8868849206349206,0.8859523809523809,0.8866220238095237,0.0004169913228755383,79
175,22.3887739777565,0.17599958157426593,0.23561978340148926,0.005524420935212313,12,3,4,80,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 4, 'clf__n_estimators': 80}",0.8863888888888889,0.8871825396825397,0.8870238095238095,0.8858333333333334,0.8866071428571428,0.0005364486442299855,80
108,10.698354005813599,0.01719114371486543,0.12375152111053467,0.004196369434818755,10,1,2,50,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.8849404761904762,0.8856944444444445,0.8887301587301587,0.8870634920634921,0.8866071428571428,0.001442761862326272,80
145,18.267785012722015,0.03318640944803078,0.20114773511886597,0.005258545623703868,11,3,2,80,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 2, 'clf__n_estimators': 80}",0.885297619047619,0.887718253968254,0.8875396825396825,0.8857539682539682,0.8865773809523809,0.0010657643487255353,82
227,45.585166215896606,0.4204716314711113,0.44368332624435425,0.010197095312992446,14,3,2,120,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 2, 'clf__n_estimators': 120}",0.8863095238095238,0.8867063492063492,0.8876388888888889,0.8855952380952381,0.8865624999999999,0.0007380545677052229,83
82,14.2580606341362,0.036008258941508435,0.14869362115859985,0.0024361518501513704,9,1,2,80,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 80}",0.8850992063492064,0.8880357142857143,0.88625,0.8865873015873016,0.8864930555555555,0.0010476843376420045,84
56,18.511893153190613,0.08265975778345168,0.1790308952331543,0.004434234870610186,8,1,2,120,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 120}",0.8854166666666666,0.8870634920634921,0.8876785714285714,0.8856746031746032,0.8864583333333333,0.0009426691497955841,85
236,41.863793075084686,0.584950973194042,0.43643873929977417,0.008554634447359658,14,5,2,120,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 120}",0.8857936507936508,0.8860714285714286,0.8880555555555556,0.8858730158730159,0.8864484126984127,0.0009333836100269152,86
