,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
41,0.36402058601379395,0.009486318324428528,0.013205647468566895,0.0022723931958845717,5,9,16,"{'clf__max_depth': 5, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 16}",0.7882142857142858,0.7911309523809524,0.8164087301587302,0.8526984126984127,0.8121130952380953,0.02586998206541225,301
1,0.3627198338508606,0.003636268909423555,0.013512253761291504,0.0010922270041981718,5,5,16,"{'clf__max_depth': 5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 16}",0.7848214285714286,0.7870238095238096,0.8217063492063492,0.8548015873015873,0.8120882936507936,0.028673344516191416,302
116,0.3787612318992615,0.008054688732207802,0.013206005096435547,0.0012945163060268765,7,6,21,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 21}",0.8342063492063492,0.7888690476190476,0.8253373015873016,0.7992857142857143,0.8119246031746032,0.01849105756341574,303
168,0.3856426477432251,0.006217357058867443,0.015127241611480713,0.0018908048610356803,8,6,23,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 23}",0.8153571428571429,0.8244047619047619,0.8035515873015873,0.8037301587301587,0.8117609126984127,0.008727626064358033,304
270,0.4078357219696045,0.00818994119276008,0.014701008796691895,0.0010865828523594768,10,7,15,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 15}",0.795,0.8165079365079365,0.8096626984126984,0.8253769841269841,0.8116369047619049,0.011104062567315885,305
147,0.3826941251754761,0.004863415771909066,0.014185309410095215,0.0008105453723853732,7,9,22,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 22}",0.823670634920635,0.7901587301587302,0.8300198412698413,0.8025992063492063,0.8116121031746032,0.016013529690517746,306
453,0.45170414447784424,0.01758427375193436,0.015946149826049805,0.0012203746033212415,14,5,18,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 18}",0.8270634920634921,0.8290873015873016,0.7894047619047619,0.8007341269841269,0.8115724206349207,0.016997191324001116,307
238,0.40510040521621704,0.019617735855134544,0.014949500560760498,0.0014096435066366772,9,8,23,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 23}",0.7943849206349206,0.823670634920635,0.8187698412698413,0.8093055555555555,0.8115327380952381,0.011165932422118493,308
174,0.39902496337890625,0.0036309911576241417,0.013456881046295166,0.0008642115965487086,8,7,19,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 19}",0.8000793650793651,0.8228571428571428,0.835515873015873,0.787420634920635,0.8114682539682541,0.018814818255604635,309
172,0.4073149561882019,0.015604094050776092,0.013204693794250488,0.0017781172473989486,8,7,17,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 17}",0.8126587301587301,0.8072619047619047,0.8075,0.8183531746031746,0.8114434523809524,0.004534791021553083,310
349,0.4454362392425537,0.00936170157703644,0.014202415943145752,0.001086158828983016,11,9,24,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 24}",0.8351388888888889,0.7829761904761905,0.7953373015873015,0.8322420634920635,0.8114236111111112,0.022714793937492903,311
393,0.44317227602005005,0.01239744888227055,0.015429854393005371,0.00177207816672651,12,9,18,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 18}",0.783968253968254,0.8011111111111111,0.8326587301587302,0.8275595238095238,0.8113244047619047,0.01982046217971653,312
19,0.3551534414291382,0.015572008386583963,0.014391601085662842,0.0009662888586935846,5,6,24,"{'clf__max_depth': 5, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 24}",0.8138095238095238,0.7926587301587301,0.8438690476190476,0.7943055555555556,0.8111607142857142,0.020635352273415904,313
182,0.3956763744354248,0.014459714013008699,0.014452695846557617,0.0014967125038857605,8,8,17,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 17}",0.8413095238095238,0.821984126984127,0.7638095238095238,0.8175,0.8111507936507937,0.028759426138863325,314
114,0.39595818519592285,0.0005379671292656338,0.014104604721069336,0.0010370721750799998,7,6,19,"{'clf__max_depth': 7, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 19}",0.7798015873015873,0.820734126984127,0.8269047619047619,0.817063492063492,0.8111259920634921,0.018423884459408464,315
60,0.375996470451355,0.00177014472949366,0.0159490704536438,0.003659968948070706,6,6,15,"{'clf__max_depth': 6, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 15}",0.8159722222222222,0.8011507936507937,0.8436507936507937,0.7835912698412698,0.8110912698412698,0.022017091961368886,316
431,0.45124226808547974,0.009594523394721308,0.016693294048309326,0.0019144444600862256,13,8,16,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 16}",0.8071428571428572,0.8235119047619047,0.8029166666666666,0.8105952380952381,0.8110416666666667,0.007696143146477052,317
235,0.410377562046051,0.0031023822340110066,0.014950275421142578,0.0012204224968929262,9,8,20,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 20}",0.8170436507936508,0.7992261904761905,0.8250595238095239,0.8023809523809524,0.8109275793650794,0.010572198426002426,318
254,0.4033832550048828,0.0075938430675134465,0.014949977397918701,0.0021141421188782695,10,5,19,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 19}",0.8211904761904761,0.8067063492063492,0.8108134920634921,0.8048412698412698,0.8108878968253969,0.006328422315591146,319
188,0.40075260400772095,0.010439821210771695,0.014172673225402832,0.0013014604454408406,8,8,23,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 23}",0.8005555555555556,0.809265873015873,0.8339682539682539,0.7995238095238095,0.8108283730158731,0.013885418890507569,320
280,0.4131818413734436,0.00982735461400188,0.013703703880310059,0.0011048484745097462,10,8,15,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 15}",0.8023611111111111,0.821031746031746,0.8307936507936508,0.7890674603174603,0.8108134920634921,0.016186044123763427,321
360,0.4328324794769287,0.01252321229023184,0.01606994867324829,0.0017401797861095651,12,6,15,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 15}",0.8087301587301587,0.8108730158730159,0.8083333333333333,0.8151984126984126,0.8107837301587302,0.0027257565041247044,322
487,0.45421361923217773,0.012434804610689028,0.017941415309906006,0.001575973150684902,14,8,22,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 22}",0.7935912698412698,0.799702380952381,0.8206746031746032,0.8286309523809524,0.8106498015873016,0.014445223731540408,323
443,0.44549351930618286,0.021409394065990336,0.015447556972503662,0.0011132356855887743,13,9,18,"{'clf__max_depth': 13, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 18}",0.8003968253968254,0.8224206349206349,0.8101587301587302,0.8094444444444444,0.8106051587301587,0.007832019266680233,324
221,0.40706801414489746,0.007312422080223323,0.014700233936309814,0.0010862433325912603,9,7,16,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 16}",0.8031150793650793,0.8070238095238095,0.8140079365079365,0.818015873015873,0.8105406746031745,0.005818253626559743,325
195,0.3898783326148987,0.007274199952945912,0.014203548431396484,0.0010870479086820936,8,9,20,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 20}",0.8381746031746031,0.8348611111111112,0.7725595238095239,0.7965476190476191,0.8105357142857144,0.027356402181204723,326
317,0.43580901622772217,0.01651205283398225,0.014218688011169434,0.0004230348029509756,11,6,22,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 22}",0.804047619047619,0.8006746031746032,0.8274801587301587,0.8099007936507937,0.8105257936507937,0.010330220474798632,327
458,0.46469324827194214,0.011714296803056664,0.016195714473724365,0.0021578520136653293,14,5,23,"{'clf__max_depth': 14, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 23}",0.7962698412698412,0.8180357142857143,0.796686507936508,0.8310912698412698,0.8105208333333334,0.014782554141913921,328
154,0.40688782930374146,0.015477697338852923,0.015697121620178223,0.0014739558597641753,8,5,19,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 19}",0.8101785714285714,0.7895833333333333,0.8113888888888889,0.830595238095238,0.8104365079365079,0.014510365720439022,329
170,0.38922590017318726,0.010111790251749476,0.013454437255859375,0.0011144344303560976,8,7,15,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 15}",0.7834325396825397,0.836468253968254,0.8134126984126984,0.8084126984126984,0.8104315476190477,0.018840246277868046,330
315,0.4318649172782898,0.0031449170085755926,0.0142020583152771,0.0008262031373181268,11,6,20,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 20}",0.8091269841269841,0.8055753968253968,0.801329365079365,0.825595238095238,0.810406746031746,0.009193324504823873,331
268,0.4212346076965332,0.011094542260947908,0.014202296733856201,0.0008264184213054337,10,6,23,"{'clf__max_depth': 10, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 23}",0.8466468253968253,0.8051785714285714,0.7869642857142857,0.8026388888888889,0.8103571428571428,0.022082548938564272,332
169,0.39537060260772705,0.003985597970887693,0.013937234878540039,0.0007054067658814065,8,6,24,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 24}",0.7845634920634921,0.7978571428571428,0.8398611111111111,0.8189087301587301,0.810297619047619,0.021006915748373402,333
372,0.46209877729415894,0.020730737990867748,0.016441643238067627,0.0005008729029934969,12,7,17,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 17}",0.8000198412698413,0.8229960317460318,0.7856349206349207,0.8325,0.8102876984126984,0.018493758544323585,334
200,0.4030689597129822,0.009108487721828535,0.01397085189819336,2.987090801864087e-05,9,5,15,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 15}",0.7709126984126984,0.823313492063492,0.8192857142857143,0.8274603174603175,0.8102430555555555,0.022890593526053316,335
88,0.3736804127693176,0.01102990956179211,0.013456463813781738,0.0004969877600632653,6,8,23,"{'clf__max_depth': 6, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 23}",0.8225198412698412,0.8400992063492063,0.7794444444444445,0.7988888888888889,0.8102380952380953,0.023019451863242762,336
